title,opponent,abbreviation,sport,date,year,location,stadium,latitude,longitude,score,notes,identifier,original collection,digital collection,publisher,rights,rightsstatement,format-original,format,display_template,type,duration,filename,id number,disc number,youtubeid,object_location,image_small,image_thumb,cdm_url,objectid
"University of Idaho vs. Western Michigan University (Football), 11/18/1972",Western Michigan University,WestMich,Football,1972-11-18,1972,"Kalamazoo, MI",Waldo Stadium,42.285833,-85.601111,16 - 27 (L),,UG64-WestMich1972-1_161,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:37:46,UG64-WestMich1972-1_161.avi,1_161,161,JnsmnqcYkVY,https://youtu.be/JnsmnqcYkVY,https://img.youtube.com/vi/JnsmnqcYkVY/sddefault.jpg,https://img.youtube.com/vi/JnsmnqcYkVY/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/59,vandalvideo59
"University of Idaho vs. Washington State University (Football), 10/11/1958",Washington State University,WSU,Football,1958-10-11,1958,"Moscow, ID",Neale Stadium,46.726113,-117.015671,0 - 8 (L),,UG64-WSU1958-1_113,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:42:19,UG64-WSU1958-1_113.avi,1_113,113,GsV7IA3j_2s,https://youtu.be/GsV7IA3j_2s,https://img.youtube.com/vi/GsV7IA3j_2s/sddefault.jpg,https://img.youtube.com/vi/GsV7IA3j_2s/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/60,vandalvideo60
"University of Idaho vs. University of Washington (Football), 11/17/1945",University of Washington,UWash,Football,1945-11-17,1945,"Seattle, WA",Husky Stadium,47.650278,-122.301667,0 - 12 (L),,UG64-UWash1945-1_108,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:34:10,UG64-UWash1945-1_108.avi,1_108,108,YBA51hnZkPI,https://youtu.be/YBA51hnZkPI,https://img.youtube.com/vi/YBA51hnZkPI/sddefault.jpg,https://img.youtube.com/vi/YBA51hnZkPI/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/61,vandalvideo61
"University of Idaho vs. University of Washington (Football), 09/26/1959",University of Washington,UWash,Football,1959-09-26,1959,"Seattle, WA",Husky Stadium,47.650278,-122.301667,0 - 23 (L),,UG64-UWash1959-1_114,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:42:16,UG64-UWash1959-1_114.avi,1_114,114,Fu4-_HTJePw,https://youtu.be/Fu4-_HTJePw,https://img.youtube.com/vi/Fu4-_HTJePw/sddefault.jpg,https://img.youtube.com/vi/Fu4-_HTJePw/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/62,vandalvideo62
"University of Idaho vs. University of Washington (Football), 10/26/1968",University of Washington,UWash,Football,1968-10-26,1968,"Seattle, WA",Husky Stadium,47.650278,-122.301667,7 - 37 (L),,UG64-UWash1968-1_118,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:48:21,UG64-UWash1968-1_118.avi,1_118,118,7PsKNKbekNc,https://youtu.be/7PsKNKbekNc,https://img.youtube.com/vi/7PsKNKbekNc/sddefault.jpg,https://img.youtube.com/vi/7PsKNKbekNc/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/63,vandalvideo63
"University of Idaho vs. Washington State University (Football), 10/14/1961",Washington State University,WSU,Football,1961-10-14,1961,"Pullman, WA",Rodgers Field,46.731806,-117.160444,0 - 34 (L),tape bad at beginning; start at program 5,UG64-WSU1961-1_116,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,3:38:22,UG64-WSU1961-1_116.avi,1_116,116,HsTy4IrSe6Q,https://youtu.be/HsTy4IrSe6Q,https://img.youtube.com/vi/HsTy4IrSe6Q/sddefault.jpg,https://img.youtube.com/vi/HsTy4IrSe6Q/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/64,vandalvideo64
"University of Idaho vs. University of Washington (Football), 11/20/1948",University of Washington,UWash,Football,1948-11-20,1948,"Seattle, WA",Husky Stadium,47.650278,-122.301667,7 - 34 (L),,UG64-UWash1948-1_109,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:42:18,UG64-UWash1948-1_109.avi,1_109,109,1N145BlAquM,https://youtu.be/1N145BlAquM,https://img.youtube.com/vi/1N145BlAquM/sddefault.jpg,https://img.youtube.com/vi/1N145BlAquM/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/65,vandalvideo65
"University of Idaho vs. University of Southern Colorado (Football), 09/10/1983",University of Southern Colorado,USoCol,Football,1983-09-10,1983,"Moscow, ID",Kibbie Dome,46.726113,-117.015671,43 - 28 (W),,UG64-USoCol1983-1_103,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:19:27,UG64-USoCol1983-1_103.avi,1_103,103,ldWrnOBl3wo,https://youtu.be/ldWrnOBl3wo,https://img.youtube.com/vi/ldWrnOBl3wo/sddefault.jpg,https://img.youtube.com/vi/ldWrnOBl3wo/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/66,vandalvideo66
"University of Idaho vs. Boise State University (Football), 09/11/1971",Boise State University,"Boise, IDSt",Football,1971-09-11,1971,"Boise, ID",Bronco Stadium,43.602798,-116.195833,14 - 42 (L),,"UG64-Boise, IDSt1971-1_4b",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:16:37,"UG64-Boise, IDSt1971-1_4b.avi",1_4b,4,DM8eDxtYXAY,https://youtu.be/DM8eDxtYXAY,https://img.youtube.com/vi/DM8eDxtYXAY/sddefault.jpg,https://img.youtube.com/vi/DM8eDxtYXAY/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/67,vandalvideo67
"University of Idaho vs. University of Texas (Football), 10/01/1949",University of Texas,UTex,Football,1949-10-01,1949,"Austin, TX",Texas Memorial Field,30.283611,-97.7325,7 - 56 (L),,UG64-UTex1949-1_104,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:33:32,UG64-UTex1949-1_104.avi,1_104,104,lneocTgFTEU,https://youtu.be/lneocTgFTEU,https://img.youtube.com/vi/lneocTgFTEU/sddefault.jpg,https://img.youtube.com/vi/lneocTgFTEU/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/68,vandalvideo68
"University of Idaho vs. University of Washington (Football), 09/17/1966",University of Washington,UWash,Football,1966-09-17,1966,"Seattle, WA",Husky Stadium,47.650278,-122.301667,7 - 19 (L),,UG64-UWash1966-1_117,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:34:12,UG64-UWash1966-1_117.avi,1_117,117,QmARnKnXg0k,https://youtu.be/QmARnKnXg0k,https://img.youtube.com/vi/QmARnKnXg0k/sddefault.jpg,https://img.youtube.com/vi/QmARnKnXg0k/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/69,vandalvideo69
